Freq.	V(vo)
2.77049545832573e+003	(-3.19559550881277e+001dB,1.42569453638401e+002°)
2.77687572233853e+003	(-3.17236592490844e+001dB,1.40511816714087e+002°)
2.78327067966863e+003	(-3.14877117790261e+001dB,1.38558751916893e+002°)
2.78968036415376e+003	(-3.12493021260455e+001dB,1.36706023707411e+002°)
2.79610480970957e+003	(-3.10094643962540e+001dB,1.34949051874911e+002°)
2.80254405032979e+003	(-3.07690886917023e+001dB,1.33283064225369e+002°)
2.80899812008647e+003	(-3.05289339439015e+001dB,1.31703218290787e+002°)
2.81546705313010e+003	(-3.02896412905328e+001dB,1.30204695693126e+002°)
2.82195088368983e+003	(-3.00517473167117e+001dB,1.28782773142720e+002°)
2.82844964607364e+003	(-2.98156967059421e+001dB,1.27432873997985e+002°)
2.83496337466851e+003	(-2.95818540201347e+001dB,1.26150604020507e+002°)
2.84149210394061e+003	(-2.93505144580676e+001dB,1.24931774543787e+002°)
2.84803586843549e+003	(-2.91219135346804e+001dB,1.23772415814456e+002°)
2.85459470277825e+003	(-2.88962356871669e+001dB,1.22668782811660e+002°)
2.86116864167373e+003	(-2.86736218549277e+001dB,1.21617355432196e+002°)
2.86775771990671e+003	(-2.84541761049207e+001dB,1.20614834559839e+002°)
2.87436197234205e+003	(-2.82379713865884e+001dB,1.19658135221443e+002°)
2.88098143392491e+003	(-2.80250545050232e+001dB,1.18744377768591e+002°)
2.88761613968094e+003	(-2.78154504001322e+001dB,1.17870877807270e+002°)
2.89426612471643e+003	(-2.76091658152994e+001dB,1.17035135423512e+002°)
2.90093142421854e+003	(-2.74061924328645e+001dB,1.16234824113839e+002°)
2.90761207345545e+003	(-2.72065095466186e+001dB,1.15467779719849e+002°)
2.91430810777657e+003	(-2.70100863341351e+001dB,1.14731989580984e+002°)
2.92101956261269e+003	(-2.68168837845227e+001dB,1.14025582053694e+002°)
2.92774647347624e+003	(-2.66268563303683e+001dB,1.13346816495080e+002°)
2.93448887596138e+003	(-2.64399532263631e+001dB,1.12694073771182e+002°)
2.94124680574430e+003	(-2.62561197114452e+001dB,1.12065847321923e+002°)
2.94802029858329e+003	(-2.60752979862477e+001dB,1.11460734793998e+002°)
2.95480939031904e+003	(-2.58974280331984e+001dB,1.10877430238105e+002°)
2.96161411687474e+003	(-2.57224483027286e+001dB,1.10314716856467e+002°)
2.96843451425634e+003	(-2.55502962856767e+001dB,1.09771460279497e+002°)
2.97527061855268e+003	(-2.53809089890495e+001dB,1.09246602345877e+002°)
2.98212246593572e+003	(-2.52142233297924e+001dB,1.08739155357700e+002°)
2.98899009266075e+003	(-2.50501764590602e+001dB,1.08248196780995e+002°)
2.99587353506651e+003	(-2.48887060276307e+001dB,1.07772864361717e+002°)
3.00277282957545e+003	(-2.47297504015253e+001dB,1.07312351627702e+002°)
3.00968801269389e+003	(-2.45732488355456e+001dB,1.06865903748025e+002°)
3.01661912101224e+003	(-2.44191416112897e+001dB,1.06432813722465e+002°)
3.02356619120514e+003	(-2.42673701452267e+001dB,1.06012418875212e+002°)
3.03052926003172e+003	(-2.41178770715746e+001dB,1.05604097628556e+002°)
3.03750836433575e+003	(-2.39706063040134e+001dB,1.05207266533863e+002°)
3.04450354104586e+003	(-2.38255030796628e+001dB,1.04821377538801e+002°)
3.05151482717571e+003	(-2.36825139882348e+001dB,1.04445915471292e+002°)
3.05854225982420e+003	(-2.35415869888356e+001dB,1.04080395722214e+002°)
3.06558587617568e+003	(-2.34026714165170e+001dB,1.03724362110287e+002°)
3.07264571350013e+003	(-2.32657179803599e+001dB,1.03377384913928e+002°)
3.07972180915335e+003	(-2.31306787546012e+001dB,1.03039059056136e+002°)
3.08681420057717e+003	(-2.29975071640855e+001dB,1.02709002429610e+002°)
3.09392292529965e+003	(-2.28661579651287e+001dB,1.02386854350415e+002°)
3.10104802093528e+003	(-2.27365872227094e+001dB,1.02072274129510e+002°)
3.10818952518517e+003	(-2.26087522847657e+001dB,1.01764939752350e+002°)
3.11534747583724e+003	(-2.24826117542522e+001dB,1.01464546657638e+002°)
3.12252191076645e+003	(-2.23581254595070e+001dB,1.01170806607087e+002°)
3.12971286793498e+003	(-2.22352544233948e+001dB,1.00883446638714e+002°)
3.13692038539243e+003	(-2.21139608316120e+001dB,1.00602208096903e+002°)
3.14414450127603e+003	(-2.19942080004804e+001dB,1.00326845732980e+002°)
3.15138525381083e+003	(-2.18759603444984e+001dB,1.00057126870671e+002°)
3.15864268130991e+003	(-2.17591833438753e+001dB,9.97928306312116e+001°)
3.16591682217460e+003	(-2.16438435122314e+001dB,9.95337472134084e+001°)
3.17320771489464e+003	(-2.15299083646174e+001dB,9.92796772242884e+001°)
3.18051539804844e+003	(-2.14173463859736e+001dB,9.90304310563890e+001°)
3.18783991030321e+003	(-2.13061270001299e+001dB,9.87858283080533e+001°)
3.19518129041526e+003	(-2.11962205394226e+001dB,9.85456972434145e+001°)
3.20253957723011e+003	(-2.10875982149913e+001dB,9.83098742890215e+001°)
3.20991480968275e+003	(-2.09802320877995e+001dB,9.80782035643255e+001°)
3.21730702679786e+003	(-2.08740950404159e+001dB,9.78505364434649e+001°)
3.22471626768995e+003	(-2.07691607495777e+001dB,9.76267311460079e+001°)
3.23214257156365e+003	(-2.06654036595522e+001dB,9.74066523544979e+001°)
3.23958597771384e+003	(-2.05627989563043e+001dB,9.71901708568284e+001°)
3.24704652552591e+003	(-2.04613225424708e+001dB,9.69771632116260e+001°)
3.25452425447595e+003	(-2.03609510131394e+001dB,9.67675114349763e+001°)
3.26201920413097e+003	(-2.02616616324249e+001dB,9.65611027069520e+001°)
3.26953141414908e+003	(-2.01634323108303e+001dB,9.63578290965309e+001°)
3.27706092427973e+003	(-2.00662415833824e+001dB,9.61575873036000e+001°)
3.28460777436393e+003	(-1.99700685885235e+001dB,9.59602784168434e+001°)
3.29217200433440e+003	(-1.98748930477436e+001dB,9.57658076864099e+001°)
3.29975365421585e+003	(-1.97806952459349e+001dB,9.55740843103317e+001°)
3.30735276412517e+003	(-1.96874560124477e+001dB,9.53850212337593e+001°)
3.31496937427162e+003	(-1.95951567028289e+001dB,9.51985349601307e+001°)
3.32260352495706e+003	(-1.95037791812227e+001dB,9.50145453734775e+001°)
3.33025525657617e+003	(-1.94133058034112e+001dB,9.48329755711157e+001°)
3.33792460961665e+003	(-1.93237194004762e+001dB,9.46537517060348e+001°)
3.34561162465945e+003	(-1.92350032630600e+001dB,9.44768028383446e+001°)
3.35331634237897e+003	(-1.91471411262047e+001dB,9.43020607951875e+001°)
3.36103880354327e+003	(-1.90601171547501e+001dB,9.41294600385665e+001°)
3.36877904901432e+003	(-1.89739159292710e+001dB,9.39589375405815e+001°)
3.37653711974816e+003	(-1.88885224325317e+001dB,9.37904326655975e+001°)
3.38431305679518e+003	(-1.88039220364425e+001dB,9.36238870589084e+001°)
3.39210690130029e+003	(-1.87201004894951e+001dB,9.34592445414874e+001°)
3.39991869450316e+003	(-1.86370439046629e+001dB,9.32964510104434e+001°)
3.40774847773842e+003	(-1.85547387477460e+001dB,9.31354543448304e+001°)
3.41559629243591e+003	(-1.84731718261444e+001dB,9.29762043164832e+001°)
3.42346218012086e+003	(-1.83923302780432e+001dB,9.28186525055708e+001°)
3.43134618241415e+003	(-1.83122015619946e+001dB,9.26627522205816e+001°)
3.43924834103250e+003	(-1.82327734468790e+001dB,9.25084584224795e+001°)
3.44716869778869e+003	(-1.81540340022327e+001dB,9.23557276527749e+001°)
3.45510729459182e+003	(-1.80759715889268e+001dB,9.22045179652865e+001°)
3.46306417344747e+003	(-1.79985748501834e+001dB,9.20547888613715e+001°)
3.47103937645798e+003	(-1.79218327029165e+001dB,9.19065012284273e+001°)
3.47903294582264e+003	(-1.78457343293839e+001dB,9.17596172814719e+001°)
3.48704492383793e+003	(-1.77702691691390e+001dB,9.16141005076281e+001°)
3.49507535289773e+003	(-1.76954269112691e+001dB,9.14699156133462e+001°)
3.50312427549353e+003	(-1.76211974869111e+001dB,9.13270284742099e+001°)
3.51119173421472e+003	(-1.75475710620313e+001dB,9.11854060871811e+001°)
3.51927777174873e+003	(-1.74745380304607e+001dB,9.10450165251470e+001°)
3.52738243088133e+003	(-1.74020890071750e+001dB,9.09058288936430e+001°)
3.53550575449678e+003	(-1.73302148218095e+001dB,9.07678132896315e+001°)
3.54364778557813e+003	(-1.72589065124008e+001dB,9.06309407622243e+001°)
3.55180856720743e+003	(-1.71881553193444e+001dB,9.04951832752445e+001°)
3.55998814256590e+003	(-1.71179526795627e+001dB,9.03605136715275e+001°)
3.56818655493425e+003	(-1.70482902208716e+001dB,9.02269056388703e+001°)
3.57640384769284e+003	(-1.69791597565417e+001dB,9.00943336775395e+001°)
3.58464006432192e+003	(-1.69105532800437e+001dB,8.99627730692578e+001°)
3.59289524840189e+003	(-1.68424629599726e+001dB,8.98321998475910e+001°)
3.60116944361352e+003	(-1.67748811351428e+001dB,8.97025907696629e+001°)
3.60946269373816e+003	(-1.67078003098480e+001dB,8.95739232891299e+001°)
3.61777504265798e+003	(-1.66412131492802e+001dB,8.94461755303503e+001°)
3.62610653435623e+003	(-1.65751124751000e+001dB,8.93193262636885e+001°)
3.63445721291742e+003	(-1.65094912611546e+001dB,8.91933548818957e+001°)
3.64282712252760e+003	(-1.64443426293362e+001dB,8.90682413775141e+001°)
3.65121630747460e+003	(-1.63796598455762e+001dB,8.89439663212529e+001°)
3.65962481214819e+003	(-1.63154363159708e+001dB,8.88205108412884e+001°)
3.66805268104042e+003	(-1.62516655830313e+001dB,8.86978566034425e+001°)
3.67649995874577e+003	(-1.61883413220561e+001dB,8.85759857921977e+001°)
3.68496668996142e+003	(-1.61254573376194e+001dB,8.84548810925054e+001°)
3.69345291948750e+003	(-1.60630075601716e+001dB,8.83345256723534e+001°)
3.70195869222730e+003	(-1.60009860427486e+001dB,8.82149031660518e+001°)
3.71048405318752e+003	(-1.59393869577845e+001dB,8.80959976582066e+001°)
3.71902904747850e+003	(-1.58782045940254e+001dB,8.79777936683465e+001°)
3.72759372031450e+003	(-1.58174333535390e+001dB,8.78602761361731e+001°)
3.73617811701386e+003	(-1.57570677488188e+001dB,8.77434304074045e+001°)
3.74478228299931e+003	(-1.56971023999764e+001dB,8.76272422201866e+001°)
3.75340626379819e+003	(-1.56375320320222e+001dB,8.75116976920432e+001°)
3.76205010504267e+003	(-1.55783514722279e+001dB,8.73967833073435e+001°)
3.77071385247001e+003	(-1.55195556475712e+001dB,8.72824859052596e+001°)
3.77939755192281e+003	(-1.54611395822571e+001dB,8.71687926681962e+001°)
3.78810124934925e+003	(-1.54030983953141e+001dB,8.70556911106669e+001°)
3.79682499080330e+003	(-1.53454272982640e+001dB,8.69431690686008e+001°)
3.80556882244500e+003	(-1.52881215928594e+001dB,8.68312146890581e+001°)
3.81433279054071e+003	(-1.52311766688908e+001dB,8.67198164203364e+001°)
3.82311694146331e+003	(-1.51745880020571e+001dB,8.66089630024534e+001°)
3.83192132169249e+003	(-1.51183511518994e+001dB,8.64986434579858e+001°)
3.84074597781499e+003	(-1.50624617597958e+001dB,8.63888470832509e+001°)
3.84959095652481e+003	(-1.50069155470142e+001dB,8.62795634398174e+001°)
3.85845630462350e+003	(-1.49517083128218e+001dB,8.61707823463279e+001°)
3.86734206902038e+003	(-1.48968359326494e+001dB,8.60624938706233e+001°)
3.87624829673283e+003	(-1.48422943563084e+001dB,8.59546883221539e+001°)
3.88517503488646e+003	(-1.47880796062588e+001dB,8.58473562446660e+001°)
3.89412233071545e+003	(-1.47341877759265e+001dB,8.57404884091531e+001°)
3.90309023156272e+003	(-1.46806150280682e+001dB,8.56340758070593e+001°)
3.91207878488025e+003	(-1.46273575931827e+001dB,8.55281096437257e+001°)
3.92108803822928e+003	(-1.45744117679665e+001dB,8.54225813320690e+001°)
3.93011803928058e+003	(-1.45217739138123e+001dB,8.53174824864832e+001°)
3.93916883581472e+003	(-1.44694404553498e+001dB,8.52128049169551e+001°)
3.94824047572228e+003	(-1.44174078790264e+001dB,8.51085406233850e+001°)
3.95733300700416e+003	(-1.43656727317268e+001dB,8.50046817901050e+001°)
3.96644647777176e+003	(-1.43142316194310e+001dB,8.49012207805850e+001°)
3.97558093624732e+003	(-1.42630812059082e+001dB,8.47981501323221e+001°)
3.98473643076411e+003	(-1.42122182114463e+001dB,8.46954625519027e+001°)
3.99391300976672e+003	(-1.41616394116162e+001dB,8.45931509102331e+001°)
4.00311072181128e+003	(-1.41113416360680e+001dB,8.44912082379307e+001°)
4.01232961556577e+003	(-1.40613217673610e+001dB,8.43896277208696e+001°)
4.02156973981024e+003	(-1.40115767398235e+001dB,8.42884026958761e+001°)
4.03083114343707e+003	(-1.39621035384431e+001dB,8.41875266465653e+001°)
4.04011387545125e+003	(-1.39128991977867e+001dB,8.40869931993165e+001°)
4.04941798497060e+003	(-1.38639608009485e+001dB,8.39867961193802e+001°)
4.05874352122609e+003	(-1.38152854785248e+001dB,8.38869293071134e+001°)
4.06809053356203e+003	(-1.37668704076166e+001dB,8.37873867943352e+001°)
4.07745907143639e+003	(-1.37187128108573e+001dB,8.36881627408023e+001°)
4.08684918442104e+003	(-1.36708099554650e+001dB,8.35892514307969e+001°)
4.09626092220200e+003	(-1.36231591523200e+001dB,8.34906472698239e+001°)
4.10569433457970e+003	(-1.35757577550651e+001dB,8.33923447814130e+001°)
4.11514947146929e+003	(-1.35286031592291e+001dB,8.32943386040234e+001°)
4.12462638290085e+003	(-1.34816928013719e+001dB,8.31966234880438e+001°)
4.13412511901968e+003	(-1.34350241582519e+001dB,8.30991942928889e+001°)
4.14364573008656e+003	(-1.33885947460133e+001dB,8.30020459841844e+001°)
4.15318826647802e+003	(-1.33424021193943e+001dB,8.29051736310413e+001°)
4.16275277868660e+003	(-1.32964438709546e+001dB,8.28085724034124e+001°)
4.17233931732112e+003	(-1.32507176303222e+001dB,8.27122375695318e+001°)
4.18194793310697e+003	(-1.32052210634581e+001dB,8.26161644934318e+001°)
4.19157867688632e+003	(-1.31599518719399e+001dB,8.25203486325353e+001°)
4.20123159961845e+003	(-1.31149077922619e+001dB,8.24247855353222e+001°)
4.21090675237999e+003	(-1.30700865951529e+001dB,8.23294708390639e+001°)
4.22060418636520e+003	(-1.30254860849097e+001dB,8.22344002676287e+001°)
4.23032395288624e+003	(-1.29811040987473e+001dB,8.21395696293501e+001°)
4.24006610337342e+003	(-1.29369385061644e+001dB,8.20449748149601e+001°)
4.24983068937552e+003	(-1.28929872083236e+001dB,8.19506117955825e+001°)
4.25961776255999e+003	(-1.28492481374466e+001dB,8.18564766207862e+001°)
4.26942737471332e+003	(-1.28057192562240e+001dB,8.17625654166950e+001°)
4.27925957774122e+003	(-1.27623985572382e+001dB,8.16688743841523e+001°)
4.28911442366895e+003	(-1.27192840624005e+001dB,8.15753997969396e+001°)
4.29899196464157e+003	(-1.26763738224005e+001dB,8.14821380000460e+001°)
4.30889225292426e+003	(-1.26336659161694e+001dB,8.13890854079876e+001°)
4.31881534090253e+003	(-1.25911584503543e+001dB,8.12962385031750e+001°)
4.32876128108252e+003	(-1.25488495588057e+001dB,8.12035938343275e+001°)
4.33873012609134e+003	(-1.25067374020761e+001dB,8.11111480149316e+001°)
4.34872192867724e+003	(-1.24648201669302e+001dB,8.10188977217439e+001°)
4.35873674170998e+003	(-1.24230960658662e+001dB,8.09268396933354e+001°)
4.36877461818107e+003	(-1.23815633366482e+001dB,8.08349707286765e+001°)
4.37883561120404e+003	(-1.23402202418480e+001dB,8.07432876857622e+001°)
4.38891977401476e+003	(-1.22990650683988e+001dB,8.06517874802743e+001°)
4.39902715997168e+003	(-1.22580961271574e+001dB,8.05604670842815e+001°)
4.40915782255614e+003	(-1.22173117524772e+001dB,8.04693235249741e+001°)
4.41931181537265e+003	(-1.21767103017895e+001dB,8.03783538834349e+001°)
4.42948919214914e+003	(-1.21362901551951e+001dB,8.02875552934418e+001°)
4.43969000673730e+003	(-1.20960497150645e+001dB,8.01969249403040e+001°)
4.44991431311284e+003	(-1.20559874056461e+001dB,8.01064600597300e+001°)
4.46016216537575e+003	(-1.20161016726839e+001dB,8.00161579367241e+001°)
4.47043361775061e+003	(-1.19763909830432e+001dB,7.99260159045149e+001°)
4.48072872458691e+003	(-1.19368538243440e+001dB,7.98360313435105e+001°)
4.49104754035925e+003	(-1.18974887046024e+001dB,7.97462016802823e+001°)
4.50139011966773e+003	(-1.18582941518802e+001dB,7.96565243865754e+001°)
4.51175651723815e+003	(-1.18192687139410e+001dB,7.95669969783451e+001°)
4.52214678792238e+003	(-1.17804109579143e+001dB,7.94776170148189e+001°)
4.53256098669858e+003	(-1.17417194699668e+001dB,7.93883820975822e+001°)
4.54299916867153e+003	(-1.17031928549796e+001dB,7.92992898696887e+001°)
4.55346138907291e+003	(-1.16648297362336e+001dB,7.92103380147931e+001°)
4.56394770326161e+003	(-1.16266287551000e+001dB,7.91215242563069e+001°)
4.57445816672398e+003	(-1.15885885707385e+001dB,7.90328463565749e+001°)
4.58499283507418e+003	(-1.15507078598008e+001dB,7.89443021160736e+001°)
4.59555176405442e+003	(-1.15129853161408e+001dB,7.88558893726294e+001°)
4.60613500953530e+003	(-1.14754196505302e+001dB,7.87676060006573e+001°)
4.61674262751609e+003	(-1.14380095903806e+001dB,7.86794499104179e+001°)
4.62737467412499e+003	(-1.14007538794706e+001dB,7.85914190472941e+001°)
4.63803120561950e+003	(-1.13636512776788e+001dB,7.85035113910852e+001°)
4.64871227838665e+003	(-1.13267005607221e+001dB,7.84157249553186e+001°)
4.65941794894334e+003	(-1.12899005198991e+001dB,7.83280577865791e+001°)
4.67014827393661e+003	(-1.12532499618390e+001dB,7.82405079638546e+001°)
4.68090331014397e+003	(-1.12167477082552e+001dB,7.81530735978978e+001°)
4.69168311447367e+003	(-1.11803925957040e+001dB,7.80657528306035e+001°)
4.70248774396504e+003	(-1.11441834753475e+001dB,7.79785438344012e+001°)
4.71331725578873e+003	(-1.11081192127225e+001dB,7.78914448116629e+001°)
4.72417170724709e+003	(-1.10721986875121e+001dB,7.78044539941248e+001°)
4.73505115577440e+003	(-1.10364207933234e+001dB,7.77175696423229e+001°)
4.74595565893724e+003	(-1.10007844374688e+001dB,7.76307900450427e+001°)
4.75688527443473e+003	(-1.09652885407513e+001dB,7.75441135187819e+001°)
4.76784006009888e+003	(-1.09299320372545e+001dB,7.74575384072253e+001°)
4.77882007389490e+003	(-1.08947138741365e+001dB,7.73710630807333e+001°)
4.78982537392146e+003	(-1.08596330114273e+001dB,7.72846859358420e+001°)
4.80085601841104e+003	(-1.08246884218308e+001dB,7.71984053947748e+001°)
4.81191206573024e+003	(-1.07898790905302e+001dB,7.71122199049655e+001°)
4.82299357438006e+003	(-1.07552040149967e+001dB,7.70261279385942e+001°)
4.83410060299622e+003	(-1.07206622048027e+001dB,7.69401279921311e+001°)
4.84523321034948e+003	(-1.06862526814376e+001dB,7.68542185858934e+001°)
4.85639145534594e+003	(-1.06519744781280e+001dB,7.67683982636116e+001°)
4.86757539702738e+003	(-1.06178266396599e+001dB,7.66826655920059e+001°)
4.87878509457151e+003	(-1.05838082222061e+001dB,7.65970191603719e+001°)
4.89002060729235e+003	(-1.05499182931549e+001dB,7.65114575801765e+001°)
4.90128199464052e+003	(-1.05161559309431e+001dB,7.64259794846625e+001°)
4.91256931620352e+003	(-1.04825202248920e+001dB,7.63405835284626e+001°)
4.92388263170611e+003	(-1.04490102750458e+001dB,7.62552683872223e+001°)
4.93522200101058e+003	(-1.04156251920135e+001dB,7.61700327572302e+001°)
4.94658748411707e+003	(-1.03823640968138e+001dB,7.60848753550580e+001°)
4.95797914116390e+003	(-1.03492261207219e+001dB,7.59997949172081e+001°)
4.96939703242790e+003	(-1.03162104051204e+001dB,7.59147901997687e+001°)
4.98084121832469e+003	(-1.02833161013517e+001dB,7.58298599780766e+001°)
4.99231175940904e+003	(-1.02505423705736e+001dB,7.57450030463888e+001°)
5.00380871637516e+003	(-1.02178883836176e+001dB,7.56602182175589e+001°)
5.01533215005705e+003	(-1.01853533208493e+001dB,7.55755043227233e+001°)
5.02688212142880e+003	(-1.01529363720317e+001dB,7.54908602109923e+001°)
5.03845869160492e+003	(-1.01206367361906e+001dB,7.54062847491490e+001°)
5.05006192184065e+003	(-1.00884536214824e+001dB,7.53217768213542e+001°)
5.06169187353232e+003	(-1.00563862450645e+001dB,7.52373353288586e+001°)
5.07334860821763e+003	(-1.00244338329678e+001dB,7.51529591897196e+001°)
5.08503218757600e+003	(-9.99259561997097e+000dB,7.50686473385263e+001°)
5.09674267342892e+003	(-9.96087084947795e+000dB,7.49843987261287e+001°)
5.10848012774022e+003	(-9.92925877339651e+000dB,7.49002123193733e+001°)
5.12024461261644e+003	(-9.89775865201934e+000dB,7.48160871008448e+001°)
5.13203619030714e+003	(-9.86636975390744e+000dB,7.47320220686125e+001°)
5.14385492320525e+003	(-9.83509135577496e+000dB,7.46480162359828e+001°)
5.15570087384738e+003	(-9.80392274237646e+000dB,7.45640686312562e+001°)
5.16757410491415e+003	(-9.77286320639582e+000dB,7.44801782974899e+001°)
5.17947467923055e+003	(-9.74191204833719e+000dB,7.43963442922655e+001°)
5.19140265976622e+003	(-9.71106857641762e+000dB,7.43125656874612e+001°)
5.20335810963584e+003	(-9.68033210646155e+000dB,7.42288415690291e+001°)
5.21534109209944e+003	(-9.64970196179725e+000dB,7.41451710367765e+001°)
5.22735167056272e+003	(-9.61917747315471e+000dB,7.40615532041523e+001°)
5.23938990857740e+003	(-9.58875797856542e+000dB,7.39779871980377e+001°)
5.25145586984157e+003	(-9.55844282326361e+000dB,7.38944721585415e+001°)
5.26354961819999e+003	(-9.52823135958941e+000dB,7.38110072387985e+001°)
5.27567121764446e+003	(-9.49812294689339e+000dB,7.37275916047731e+001°)
5.28782073231417e+003	(-9.46811695144263e+000dB,7.36442244350670e+001°)
5.29999822649598e+003	(-9.43821274632856e+000dB,7.35609049207296e+001°)
5.31220376462482e+003	(-9.40840971137602e+000dB,7.34776322650736e+001°)
5.32443741128402e+003	(-9.37870723305405e+000dB,7.33944056834930e+001°)
5.33669923120562e+003	(-9.34910470438787e+000dB,7.33112244032862e+001°)
5.34898928927074e+003	(-9.31960152487252e+000dB,7.32280876634816e+001°)
5.36130765050992e+003	(-9.29019710038770e+000dB,7.31449947146666e+001°)
5.37365438010346e+003	(-9.26089084311409e+000dB,7.30619448188208e+001°)
5.38602954338176e+003	(-9.23168217145091e+000dB,7.29789372491521e+001°)
5.39843320582568e+003	(-9.20257050993495e+000dB,7.28959712899353e+001°)
5.41086543306688e+003	(-9.17355528916059e+000dB,7.28130462363558e+001°)
5.42332629088815e+003	(-9.14463594570148e+000dB,7.27301613943535e+001°)
5.43581584522379e+003	(-9.11581192203299e+000dB,7.26473160804731e+001°)
5.44833416215993e+003	(-9.08708266645639e+000dB,7.25645096217140e+001°)
5.46088130793490e+003	(-9.05844763302374e+000dB,7.24817413553858e+001°)
5.47345734893958e+003	(-9.02990628146418e+000dB,7.23990106289652e+001°)
5.48606235171771e+003	(-9.00145807711144e+000dB,7.23163167999556e+001°)
5.49869638296632e+003	(-8.97310249083231e+000dB,7.22336592357499e+001°)
5.51135950953601e+003	(-8.94483899895618e+000dB,7.21510373134962e+001°)
5.52405179843134e+003	(-8.91666708320590e+000dB,7.20684504199649e+001°)
5.53677331681118e+003	(-8.88858623062946e+000dB,7.19858979514195e+001°)
5.54952413198905e+003	(-8.86059593353280e+000dB,7.19033793134891e+001°)
5.56230431143352e+003	(-8.83269568941367e+000dB,7.18208939210439e+001°)
5.57511392276849e+003	(-8.80488500089640e+000dB,7.17384411980728e+001°)
5.58795303377363e+003	(-8.77716337566785e+000dB,7.16560205775622e+001°)
5.60082171238468e+003	(-8.74953032641401e+000dB,7.15736315013798e+001°)
5.61372002669385e+003	(-8.72198537075787e+000dB,7.14912734201573e+001°)
5.62664804495015e+003	(-8.69452803119801e+000dB,7.14089457931773e+001°)
5.63960583555976e+003	(-8.66715783504820e+000dB,7.13266480882624e+001°)
5.65259346708640e+003	(-8.63987431437783e+000dB,7.12443797816647e+001°)
5.66561100825169e+003	(-8.61267700595335e+000dB,7.11621403579591e+001°)
5.67865852793551e+003	(-8.58556545118033e+000dB,7.10799293099377e+001°)
5.69173609517637e+003	(-8.55853919604669e+000dB,7.09977461385059e+001°)
5.70484377917176e+003	(-8.53159779106644e+000dB,7.09155903525812e+001°)
5.71798164927852e+003	(-8.50474079122459e+000dB,7.08334614689924e+001°)
5.73114977501325e+003	(-8.47796775592239e+000dB,7.07513590123830e+001°)
5.74434822605260e+003	(-8.45127824892392e+000dB,7.06692825151138e+001°)
5.75757707223370e+003	(-8.42467183830303e+000dB,7.05872315171683e+001°)
5.77083638355453e+003	(-8.39814809639121e+000dB,7.05052055660605e+001°)
5.78412623017423e+003	(-8.37170659972611e+000dB,7.04232042167430e+001°)
5.79744668241354e+003	(-8.34534692900103e+000dB,7.03412270315179e+001°)
5.81079781075513e+003	(-8.31906866901486e+000dB,7.02592735799480e+001°)
5.82417968584399e+003	(-8.29287140862282e+000dB,7.01773434387711e+001°)
5.83759237848782e+003	(-8.26675474068804e+000dB,7.00954361918144e+001°)
5.85103595965736e+003	(-8.24071826203357e+000dB,7.00135514299112e+001°)
5.86451050048679e+003	(-8.21476157339530e+000dB,6.99316887508186e+001°)
5.87801607227413e+003	(-8.18888427937533e+000dB,6.98498477591373e+001°)
5.89155274648158e+003	(-8.16308598839624e+000dB,6.97680280662317e+001°)
5.90512059473591e+003	(-8.13736631265572e+000dB,6.96862292901525e+001°)
5.91871968882884e+003	(-8.11172486808207e+000dB,6.96044510555596e+001°)
5.93235010071743e+003	(-8.08616127429016e+000dB,6.95226929936471e+001°)
5.94601190252446e+003	(-8.06067515453804e+000dB,6.94409547420694e+001°)
5.95970516653878e+003	(-8.03526613568417e+000dB,6.93592359448681e+001°)
5.97342996521573e+003	(-8.00993384814530e+000dB,6.92775362524006e+001°)
5.98718637117752e+003	(-7.98467792585471e+000dB,6.91958553212695e+001°)
6.00097445721359e+003	(-7.95949800622125e+000dB,6.91141928142538e+001°)
6.01479429628100e+003	(-7.93439373008881e+000dB,6.90325484002406e+001°)
6.02864596150485e+003	(-7.90936474169639e+000dB,6.89509217541580e+001°)
6.04252952617863e+003	(-7.88441068863872e+000dB,6.88693125569094e+001°)
6.05644506376461e+003	(-7.85953122182725e+000dB,6.87877204953092e+001°)
6.07039264789426e+003	(-7.83472599545190e+000dB,6.87061452620184e+001°)
6.08437235236860e+003	(-7.80999466694324e+000dB,6.86245865554820e+001°)
6.09838425115862e+003	(-7.78533689693507e+000dB,6.85430440798677e+001°)
6.11242841840565e+003	(-7.76075234922756e+000dB,6.84615175450053e+001°)
6.12650492842177e+003	(-7.73624069075096e+000dB,6.83800066663262e+001°)
6.14061385569020e+003	(-7.71180159152970e+000dB,6.82985111648054e+001°)
6.15475527486568e+003	(-7.68743472464691e+000dB,6.82170307669035e+001°)
6.16892926077487e+003	(-7.66313976620955e+000dB,6.81355652045097e+001°)
6.18313588841676e+003	(-7.63891639531389e+000dB,6.80541142148857e+001°)
6.19737523296307e+003	(-7.61476429401147e+000dB,6.79726775406107e+001°)
6.21164736975862e+003	(-7.59068314727551e+000dB,6.78912549295267e+001°)
6.22595237432174e+003	(-7.56667264296771e+000dB,6.78098461346858e+001°)
6.24029032234468e+003	(-7.54273247180553e+000dB,6.77284509142969e+001°)
6.25466128969400e+003	(-7.51886232732994e+000dB,6.76470690316739e+001°)
6.26906535241099e+003	(-7.49506190587336e+000dB,6.75657002551853e+001°)
6.28350258671204e+003	(-7.47133090652833e+000dB,6.74843443582028e+001°)
6.29797306898908e+003	(-7.44766903111628e+000dB,6.74030011190530e+001°)
